difficulty_label,difficulty_depth,algorithm_name,total_runs,solved_runs,success_rate,memory_limit_rate,node_limit_rate,avg_runtime_s_solved,avg_peak_memory_mb,avg_nodes_expanded,avg_nodes_generated,avg_reexpansions,reexpansion_ratio,avg_total_collapses,collapse_ratio,avg_max_proc_tree_size,avg_proc_switches,avg_solution_cost_solved,avg_optimality_gap_vs_astar,avg_optimality_gap_vs_known_optimal
amit_depth_35,35,mp-bfs-proportional,1,1,1.0,0.0,0.0,1.0435191979631782,181.20703125,20990.0,41577.0,328.0,0.015626488804192474,0.0,0.0,0.0,20690.0,39.0,4.0,4.0
amit_depth_35,35,mp-bfs-round_robin,1,1,1.0,0.0,0.0,1.055472313950304,182.19140625,21507.0,42652.0,331.0,0.015390338029478774,0.0,0.0,0.0,21411.0,39.0,4.0,4.0
amit_depth_35,35,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,181.20703125,2650621.0,5000001.0,458055.0,0.17281044706127358,2650200.0,0.999841169295799,59.0,2117146.0,,,
amit_depth_35,35,mp-rbfs-proportional,1,1,1.0,0.0,0.0,116.05313042801572,181.20703125,1255487.0,2304413.0,441745.0,0.3518515126002898,1254299.0,0.9990537536430086,62.0,1242577.0,39.0,4.0,4.0
amit_depth_35,35,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,103.62649851298193,181.20703125,1192553.0,2169888.0,481880.0,0.4040742843295015,1191355.0,0.9989954324881158,62.0,1192457.0,39.0,4.0,4.0
amit_depth_35,35,rbfs,1,1,1.0,0.0,0.0,2.9660497960285284,187.0859375,52223.0,100719.0,0.0,0.0,70743.0,1.3546330161040154,0.0,0.0,35.0,0.0,0.0
amit_depth_36,36,astar,1,1,1.0,0.0,0.0,2.7134608680498786,182.1171875,58806.0,114284.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
amit_depth_36,36,ilbfs,1,0,0.0,0.0,1.0,,182.1171875,2539989.0,5000001.0,893780.0,0.3518834136683269,2539965.0,0.9999905511401821,0.0,0.0,,,
amit_depth_36,36,mp-bfs-best_first,1,1,1.0,0.0,0.0,3.720253198989667,232.32421875,66012.0,127512.0,630.0,0.009543719323759317,0.0,0.0,0.0,65383.0,36.0,0.0,0.0
amit_depth_36,36,mp-bfs-proportional,1,1,1.0,0.0,0.0,12.411050882947166,498.92578125,209940.0,403373.0,4365.0,0.02079165475850243,0.0,0.0,0.0,207804.0,42.0,6.0,6.0
amit_depth_36,36,mp-bfs-round_robin,1,1,1.0,0.0,0.0,11.588527215993963,483.14453125,205616.0,395030.0,4279.0,0.020810637304489923,0.0,0.0,0.0,205527.0,42.0,6.0,6.0
amit_depth_36,36,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,434.94140625,2941724.0,5000002.0,646173.0,0.21965792848003415,2941267.0,0.999844648920157,56.0,914223.0,,,
amit_depth_36,36,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,434.94140625,2829628.0,5000002.0,864501.0,0.3055175450624605,2828361.0,0.9995522379620219,61.0,2800967.0,,,
amit_depth_36,36,mp-rbfs-round_robin,1,0,0.0,0.0,1.0,,434.94140625,2823498.0,5000001.0,867255.0,0.30715622961305444,2822231.0,0.9995512658411658,61.0,2823408.0,,,
amit_depth_36,36,rbfs,1,1,1.0,0.0,0.0,6.060930002015084,255.765625,100647.0,191491.0,0.0,0.0,140220.0,1.3931860860234284,0.0,0.0,36.0,0.0,0.0
amit_depth_37,37,astar,1,1,1.0,0.0,0.0,3.005737241008319,434.953125,68295.0,133485.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
amit_depth_37,37,ilbfs,1,0,0.0,0.0,1.0,,434.953125,2336935.0,5000002.0,958729.0,0.4102506060288369,2336913.0,0.9999905859598149,0.0,0.0,,,
amit_depth_37,37,mp-bfs-best_first,1,1,1.0,0.0,0.0,3.762590180034749,323.39453125,67644.0,131800.0,534.0,0.007894270001773993,0.0,0.0,0.0,67212.0,37.0,0.0,0.0
amit_depth_37,37,mp-bfs-proportional,1,1,1.0,0.0,0.0,3.3962851829710416,314.53515625,60650.0,119122.0,1147.0,0.01891178895300907,0.0,0.0,0.0,59963.0,37.0,0.0,0.0
amit_depth_37,37,mp-bfs-round_robin,1,1,1.0,0.0,0.0,3.484138241969049,315.51953125,63652.0,125019.0,1237.0,0.019433796267202916,0.0,0.0,0.0,63556.0,39.0,2.0,2.0
amit_depth_37,37,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,314.5390625,2522340.0,5000001.0,808320.0,0.32046433074050285,2521850.0,0.9998057359436079,58.0,2253213.0,,,
amit_depth_37,37,mp-rbfs-proportional,1,1,1.0,0.0,0.0,6.694805863022339,314.5390625,76365.0,151145.0,34309.0,0.44927650101486283,75296.0,0.9860014404504681,59.0,75517.0,37.0,0.0,0.0
amit_depth_37,37,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,22.664798266021535,314.5390625,261328.0,502473.0,111299.0,0.425897722402498,260212.0,0.9957295046837691,59.0,261232.0,37.0,0.0,0.0
amit_depth_37,37,rbfs,1,1,1.0,0.0,0.0,3.9411273730220273,434.953125,67977.0,130751.0,0.0,0.0,92463.0,1.3602100710534446,0.0,0.0,37.0,0.0,0.0
amit_depth_38,38,astar,1,1,1.0,0.0,0.0,8.352298902987968,359.59765625,180232.0,342242.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
amit_depth_38,38,ilbfs,1,0,0.0,0.0,1.0,,328.99609375,2443227.0,5000003.0,1236538.0,0.5061085195931446,2443215.0,0.9999950884629222,0.0,0.0,,,
amit_depth_38,38,mp-bfs-best_first,1,1,1.0,0.0,0.0,10.497476562974043,504.8359375,181780.0,344388.0,2252.0,0.01238860160633733,0.0,0.0,0.0,180109.0,38.0,0.0,0.0
amit_depth_38,38,mp-bfs-proportional,1,1,1.0,0.0,0.0,14.053608359012287,546.74609375,243416.0,464435.0,6579.0,0.02702780425280179,0.0,0.0,0.0,240798.0,40.0,2.0,2.0
amit_depth_38,38,mp-bfs-round_robin,1,1,1.0,0.0,0.0,13.660009126004297,545.73046875,242777.0,463498.0,6747.0,0.027790935714668192,0.0,0.0,0.0,242677.0,44.0,6.0,6.0
amit_depth_38,38,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,483.04296875,3294215.0,5000003.0,617780.0,0.18753481481931203,3293521.0,0.9997893276546916,57.0,1065482.0,,,
amit_depth_38,38,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,405.08984375,3018612.0,5000001.0,852411.0,0.2823850829454067,3017463.0,0.9996193614813695,54.0,2986324.0,,,
amit_depth_38,38,mp-rbfs-round_robin,1,0,0.0,0.0,1.0,,406.07421875,3014285.0,5000002.0,1278058.0,0.4240003848342144,3013170.0,0.9996300946990746,54.0,3014184.0,,,
amit_depth_38,38,rbfs,1,1,1.0,0.0,0.0,16.04044611903373,554.5390625,267506.0,499129.0,0.0,0.0,381235.0,1.4251456042107467,0.0,0.0,38.0,0.0,0.0
amit_depth_39,39,astar,1,1,1.0,0.0,0.0,3.4326815769891255,404.08984375,81213.0,153127.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
amit_depth_39,39,ilbfs,1,0,0.0,0.0,1.0,,404.08984375,2486646.0,5000002.0,1283145.0,0.5160143422103508,2486621.0,0.9999899462971408,0.0,0.0,,,
amit_depth_39,39,mp-bfs-best_first,1,1,1.0,0.0,0.0,4.5037497080047615,362.609375,82443.0,155088.0,1881.0,0.022815763618500056,0.0,0.0,0.0,80574.0,39.0,0.0,0.0
amit_depth_39,39,mp-bfs-proportional,1,1,1.0,0.0,0.0,6.855839619005565,402.046875,118859.0,226158.0,4188.0,0.035235026375789805,0.0,0.0,0.0,117635.0,45.0,6.0,6.0
amit_depth_39,39,mp-bfs-round_robin,1,1,1.0,0.0,0.0,6.241606586030684,401.39453125,118192.0,224894.0,4073.0,0.0344608772167321,0.0,0.0,0.0,118097.0,45.0,6.0,6.0
amit_depth_39,39,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,370.12109375,3333234.0,5000002.0,330810.0,0.09924595752953438,3332622.0,0.999816394528557,51.0,295783.0,,,
amit_depth_39,39,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,370.125,3229097.0,5000001.0,600191.0,0.18586960998694063,3227990.0,0.9996571797007027,64.0,3195023.0,,,
amit_depth_39,39,mp-rbfs-round_robin,1,1,1.0,0.0,0.0,133.5952076590038,370.125,1796182.0,2767189.0,386646.0,0.21525992354894993,1795145.0,0.9994226642957117,75.0,1796087.0,45.0,6.0,6.0
amit_depth_39,39,rbfs,1,1,1.0,0.0,0.0,5.904669301002286,404.08984375,98917.0,181795.0,0.0,0.0,138979.0,1.4050062173337243,0.0,0.0,39.0,0.0,0.0
amit_depth_40,40,astar,1,1,1.0,0.0,0.0,2.3470697580487467,370.1328125,54826.0,105515.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
amit_depth_40,40,ilbfs,1,0,0.0,0.0,1.0,,370.1328125,2483897.0,5000001.0,1050015.0,0.42272888127003655,2483882.0,0.9999939611022518,0.0,0.0,,,
amit_depth_40,40,mp-bfs-best_first,1,1,1.0,0.0,0.0,4.847509304992855,414.34375,86754.0,165771.0,783.0,0.009025520437098,0.0,0.0,0.0,83280.0,40.0,0.0,0.0
amit_depth_40,40,mp-bfs-proportional,1,1,1.0,0.0,0.0,9.122143610962667,441.0,159918.0,305124.0,2829.0,0.01769031628709714,0.0,0.0,0.0,158277.0,44.0,4.0,4.0
amit_depth_40,40,mp-bfs-round_robin,1,1,1.0,0.0,0.0,8.440076594997663,438.20703125,156754.0,299227.0,2895.0,0.01846842823787591,0.0,0.0,0.0,156654.0,44.0,4.0,4.0
amit_depth_40,40,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,409.1484375,2918499.0,5000001.0,776640.0,0.26610939390419525,2918074.0,0.9998543771986902,67.0,2696306.0,,,
amit_depth_40,40,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,395.28515625,2801718.0,5000001.0,914654.0,0.32646183520254357,2800443.0,0.9995449220799524,62.0,2773051.0,,,
amit_depth_40,40,mp-rbfs-round_robin,1,0,0.0,0.0,1.0,,409.16015625,2797190.0,5000002.0,1130160.0,0.4040340484557717,2795914.0,0.9995438279130127,62.0,2797089.0,,,
amit_depth_40,40,rbfs,1,1,1.0,0.0,0.0,7.783594759006519,414.38671875,131035.0,245968.0,0.0,0.0,181490.0,1.385049795856069,0.0,0.0,40.0,0.0,0.0
