domain_name,instance_id,difficulty_label,instance_source,algorithm_name,success,memory_limit_reached,node_limit_reached,stack_exhausted,runtime_seconds,peak_memory_mb,nodes_expanded,nodes_generated,solution_cost,solution_depth,known_optimal_depth,optimality_gap_vs_astar,optimality_gap_vs_known_optimal
n_puzzle,amit17_d37,amit_depth_37,amit,ilbfs,False,False,True,False,205.34914746135473,272.00390625,2336935,5000002,,,37.0,,
n_puzzle,amit17_d37,amit_depth_37,amit,rbfs,True,False,False,False,3.867793240584433,272.1484375,67977,130751,37.0,37.0,37.0,0.0,0.0
n_puzzle,amit18_d38,amit_depth_38,amit,astar,True,False,False,False,8.082420581020415,389.9609375,180232,342242,38.0,38.0,38.0,0.0,0.0
n_puzzle,amit18_d38,amit_depth_38,amit,ilbfs,False,False,True,False,210.6277129119262,299.09375,2443227,5000003,,,38.0,,
n_puzzle,amit18_d38,amit_depth_38,amit,rbfs,True,False,False,False,15.571825191378593,553.1640625,267506,499129,38.0,38.0,38.0,0.0,0.0
n_puzzle,amit19_d39,amit_depth_39,amit,astar,True,False,False,False,3.6575651820749044,540.6640625,81213,153127,39.0,39.0,39.0,0.0,0.0
n_puzzle,amit19_d39,amit_depth_39,amit,ilbfs,False,False,True,False,216.2105527082458,525.0,2486646,5000002,,,39.0,,
n_puzzle,amit19_d39,amit_depth_39,amit,rbfs,True,False,False,False,6.01701454911381,528.12890625,98917,181795,39.0,39.0,39.0,0.0,0.0
n_puzzle,amit20_d40,amit_depth_40,amit,astar,True,False,False,False,2.473891415633261,352.93359375,54826,105515,40.0,40.0,40.0,0.0,0.0
n_puzzle,amit20_d40,amit_depth_40,amit,ilbfs,False,False,True,False,209.73256665002555,351.0,2483897,5000001,,,40.0,,
n_puzzle,amit20_d40,amit_depth_40,amit,rbfs,True,False,False,False,7.615439807996154,351.484375,131035,245968,40.0,40.0,40.0,0.0,0.0
